# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../ArnoldiResearch --verbose 2 --width 20 --relaxed 0 --eigenvalues 3 --tracks 100000 --inactive 50 --source Linear --Iterations\n 10 --active 500 --seed 0 --run --bins 90 -f Bins/20mfp-BetterStats-nyx/Linear/20mfp.b90.dat , seed = 1171341679
# Arguments: source = Linear, method = explicit, Iterations = 10, eigenvalues = 3, relaxed = 0, run = true, filename = Bins/20mfp-BetterStats-nyx/Linear/20mfp.b90.dat, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 20, bins = 90, active = 500, inactive = 50, tracks = 100000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8             9            10            11           12           13            14           15           16            17           18            19           20            21           22           23            24           25           26            27           28            29           30            31           32            33           34            35           36            37           38           
# |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |-   raw value-00-Real  -| |-   raw value-00-Imag  -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-   raw value-01-Real  -| |-   raw value-01-Imag  -| |-       RAM eigenvalue-2-Real       -| |-       RAM eigenvalue-2-Imag       -| |-   raw value-02-Real  -| |-   raw value-02-Imag  -| |-      FOM-Arnoldi     -| |-   RAM eigenvector-0  -| |-   RAM eigenvector-1  -| |-   RAM eigenvector-2  -| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   1.1E+07      4.83168      0             1.1E+07      0            0             1.1E+07      4.83168       1.1E+07      0             1.1E+07      4.3882       0             1.1E+07      0            0             1.1E+07      4.3882        1.1E+07      0             1.1E+07      3.83341      0             1.1E+07      0            0             1.1E+07      3.83341       1.1E+07      0             6.1E+07      397.544       1.11111      -0.0151222    1.11111      0.0176931     1.11111      0.0135214     
   1.2E+07      4.8396       0             1.2E+07      0            0             1.2E+07      4.8396        1.2E+07      0             1.2E+07      4.39016      0             1.2E+07      0            0             1.2E+07      4.39016       1.2E+07      0             1.2E+07      3.80608      0             1.2E+07      0            0             1.2E+07      3.80608       1.2E+07      0             6.2E+07      444.745       1.33333      -0.0169946    1.33333      0.019676      1.33333      0.0145462     
   1.3E+07      4.83135      0             1.3E+07      0            0             1.3E+07      4.83135       1.3E+07      0             1.3E+07      4.37081      0             1.3E+07      0            0             1.3E+07      4.37081       1.3E+07      0             1.3E+07      3.83544      0             1.3E+07      0            0             1.3E+07      3.83544       1.3E+07      0             6.3E+07      512.477       1.33333      -0.0169323    1.33333      0.0196785     1.33333      0.0145217     
   1.4E+07      4.83297      0             1.4E+07      0            0             1.4E+07      4.83297       1.4E+07      0             1.4E+07      4.40624      0             1.4E+07      0            0             1.4E+07      4.40624       1.4E+07      0             1.4E+07      3.8286       0             1.4E+07      0            0             1.4E+07      3.8286        1.4E+07      0             6.4E+07      559.139       1.55556      -0.0187815    1.55556      0.0215759     1.55556      0.0151796     
   1.5E+07      4.83549      0             1.5E+07      0            0             1.5E+07      4.83549       1.5E+07      0             1.5E+07      4.35882      0             1.5E+07      0            0             1.5E+07      4.35882       1.5E+07      0             1.5E+07      3.87442      0             1.5E+07      0            0             1.5E+07      3.87442       1.5E+07      0             6.5E+07      557.111       1.55556      -0.0187897    1.55556      0.0215607     1.55556      0.0151576     
   1.6E+07      4.83047      0             1.6E+07      0            0             1.6E+07      4.83047       1.6E+07      0             1.6E+07      4.37183      0             1.6E+07      0            0             1.6E+07      4.37183       1.6E+07      0             1.6E+07      3.87718      0             1.6E+07      0            0             1.6E+07      3.87718       1.6E+07      0             6.6E+07      622.132       1.77778      -0.0205691    1.77778      0.0233208     1.77778      0.0156244     
   1.7E+07      4.83128      0             1.7E+07      0            0             1.7E+07      4.83128       1.7E+07      0             1.7E+07      4.38543      0             1.7E+07      0            0             1.7E+07      4.38543       1.7E+07      0             1.7E+07      3.85883      0             1.7E+07      0            0             1.7E+07      3.85883       1.7E+07      0             6.7E+07      689.341       1.77778      -0.0206023    1.77778      0.0233587     1.77778      0.0155782     
   1.8E+07      4.83073      0             1.8E+07      0            0             1.8E+07      4.83073       1.8E+07      0             1.8E+07      4.39836      0             1.8E+07      0            0             1.8E+07      4.39836       1.8E+07      0             1.8E+07      3.86984      0             1.8E+07      0            0             1.8E+07      3.86984       1.8E+07      0             6.8E+07      738.668       2            -0.0223471    2            0.0250094     2            0.0157691     
   1.9E+07      4.80746      0             1.9E+07      0            0             1.9E+07      4.80746       1.9E+07      0             1.9E+07      4.35935      0             1.9E+07      0            0             1.9E+07      4.35935       1.9E+07      0             1.9E+07      3.8197       0             1.9E+07      0            0             1.9E+07      3.8197        1.9E+07      0             6.9E+07      800.953       2            -0.0223097    2            0.0250296     2            0.0157694     
   2E+07        4.83109      0             2E+07        0            0             2E+07        4.83109       2E+07        0             2E+07        4.3438       0             2E+07        0            0             2E+07        4.3438        2E+07        0             2E+07        3.83379      0             2E+07        0            0             2E+07        3.83379       2E+07        0             7E+07        852.313       2.22222      -0.0240992    2.22222      0.0265883     2.22222      0.0156187     
   2.1E+07      4.86662      0             2.1E+07      0            0             2.1E+07      4.86662       2.1E+07      0             2.1E+07      4.30984      0             2.1E+07      0            0             2.1E+07      4.30984       2.1E+07      0             2.1E+07      3.75777      0             2.1E+07      0            0             2.1E+07      3.75777       2.1E+07      0             7.1E+07      925.372       2.22222      -0.0240715    2.22222      0.0266121     2.22222      0.0156783     
   2.2E+07      4.81338      0             2.2E+07      0            0             2.2E+07      4.81338       2.2E+07      0             2.2E+07      4.37657      0             2.2E+07      0            0             2.2E+07      4.37657       2.2E+07      0             2.2E+07      3.87669      0             2.2E+07      0            0             2.2E+07      3.87669       2.2E+07      0             7.2E+07      1001.23       2.44444      -0.0257859    2.44444      0.0280425     2.44444      0.0152604     
   2.3E+07      4.81544      0             2.3E+07      0            0             2.3E+07      4.81544       2.3E+07      0             2.3E+07      4.37548      0             2.3E+07      0            0             2.3E+07      4.37548       2.3E+07      0             2.3E+07      3.80537      0             2.3E+07      0            0             2.3E+07      3.80537       2.3E+07      0             7.3E+07      1019.38       2.44444      -0.0257683    2.44444      0.0280498     2.44444      0.0152837     
   2.4E+07      4.8249       0             2.4E+07      0            0             2.4E+07      4.8249        2.4E+07      0             2.4E+07      4.35614      0             2.4E+07      0            0             2.4E+07      4.35614       2.4E+07      0             2.4E+07      3.82069      0             2.4E+07      0            0             2.4E+07      3.82069       2.4E+07      0             7.4E+07      1071.5        2.66667      -0.0274559    2.66667      0.0293675     2.66667      0.0145358     
   2.5E+07      4.83047      0             2.5E+07      0            0             2.5E+07      4.83047       2.5E+07      0             2.5E+07      4.39456      0             2.5E+07      0            0             2.5E+07      4.39456       2.5E+07      0             2.5E+07      3.84194      0             2.5E+07      0            0             2.5E+07      3.84194       2.5E+07      0             7.5E+07      1098.86       2.66667      -0.027453     2.66667      0.029422      2.66667      0.0146043     
   2.6E+07      4.80741      0             2.6E+07      0            0             2.6E+07      4.80741       2.6E+07      0             2.6E+07      4.3695       0             2.6E+07      0            0             2.6E+07      4.3695        2.6E+07      0             2.6E+07      3.80898      0             2.6E+07      0            0             2.6E+07      3.80898       2.6E+07      0             7.6E+07      1154          2.88889      -0.0290365    2.88889      0.0305743     2.88889      0.0136818     
   2.7E+07      4.83374      0             2.7E+07      0            0             2.7E+07      4.83374       2.7E+07      0             2.7E+07      4.33387      0             2.7E+07      0            0             2.7E+07      4.33387       2.7E+07      0             2.7E+07      3.84158      0             2.7E+07      0            0             2.7E+07      3.84158       2.7E+07      0             7.7E+07      1225.49       2.88889      -0.0290765    2.88889      0.0305762     2.88889      0.0137189     
   2.8E+07      4.83024      0             2.8E+07      0            0             2.8E+07      4.83024       2.8E+07      0             2.8E+07      4.36498      0             2.8E+07      0            0             2.8E+07      4.36498       2.8E+07      0             2.8E+07      3.8538       0             2.8E+07      0            0             2.8E+07      3.8538        2.8E+07      0             7.8E+07      1255.55       3.11111      -0.0306783    3.11111      0.0316974     3.11111      0.0125594     
   2.9E+07      4.83428      0             2.9E+07      0            0             2.9E+07      4.83428       2.9E+07      0             2.9E+07      4.3927       0             2.9E+07      0            0             2.9E+07      4.3927        2.9E+07      0             2.9E+07      3.80803      0             2.9E+07      0            0             2.9E+07      3.80803       2.9E+07      0             7.9E+07      1328.31       3.11111      -0.0307201    3.11111      0.0316865     3.11111      0.0125214     
   3E+07        4.81068      0             3E+07        0            0             3E+07        4.81068       3E+07        0             3E+07        4.39749      0             3E+07        0            0             3E+07        4.39749       3E+07        0             3E+07        3.90993      0             3E+07        0            0             3E+07        3.90993       3E+07        0             8E+07        1397.87       3.33333      -0.0322319    3.33333      0.0326388     3.33333      0.0111282     
   3.1E+07      4.82017      0             3.1E+07      0            0             3.1E+07      4.82017       3.1E+07      0             3.1E+07      4.21236      0             3.1E+07      0            0             3.1E+07      4.21236       3.1E+07      0             3.1E+07      4.01836      0             3.1E+07      0            0             3.1E+07      4.01836       3.1E+07      0             8.1E+07      1232.27       3.33333      -0.0321958    3.33333      0.0326352     3.33333      0.0111746     
   3.2E+07      4.83358      0             3.2E+07      0            0             3.2E+07      4.83358       3.2E+07      0             3.2E+07      4.21165      0             3.2E+07      0            0             3.2E+07      4.21165       3.2E+07      0             3.2E+07      3.64866      0             3.2E+07      0            0             3.2E+07      3.64866       3.2E+07      0             8.2E+07      1288.9        3.55556      -0.033793     3.55556      0.0335095     3.55556      0.00961314    
   3.3E+07      4.82164      0             3.3E+07      0            0             3.3E+07      4.82164       3.3E+07      0             3.3E+07      3.82354      0             3.3E+07      0            0             3.3E+07      3.82354       3.3E+07      0             3.3E+07      3.22292      0             3.3E+07      0            0             3.3E+07      3.22292       3.3E+07      0             8.3E+07      1344.44       3.55556      -0.0337974    3.55556      0.0334728     3.55556      0.00962551    
   3.4E+07      4.81843      0             3.4E+07      0            0             3.4E+07      4.81843       3.4E+07      0             3.4E+07      3.98795      0             3.4E+07      0            0             3.4E+07      3.98795       3.4E+07      0             3.4E+07      3.26835      0             3.4E+07      0            0             3.4E+07      3.26835       3.4E+07      0             8.4E+07      1406.12       3.77778      -0.0352664    3.77778      0.0341105     3.77778      0.00777975    
   3.5E+07      4.82041      0             3.5E+07      0            0             3.5E+07      4.82041       3.5E+07      0             3.5E+07      4.03589      0             3.5E+07      0            0             3.5E+07      4.03589       3.5E+07      0             3.5E+07      3.46097      0             3.5E+07      0            0             3.5E+07      3.46097       3.5E+07      0             8.5E+07      1472.37       3.77778      -0.0352392    3.77778      0.0341172     3.77778      0.00785818    
   3.6E+07      4.81906      0             3.6E+07      0            0             3.6E+07      4.81906       3.6E+07      0             3.6E+07      3.86299      0             3.6E+07      0            0             3.6E+07      3.86299       3.6E+07      0             3.6E+07      3.34206      0             3.6E+07      0            0             3.6E+07      3.34206       3.6E+07      0             8.6E+07      1478.49       4            -0.0368104    4            0.0346714     4            0.00593182    
   3.7E+07      4.8241       0             3.7E+07      0            0             3.7E+07      4.8241        3.7E+07      0             3.7E+07      3.79724      0             3.7E+07      0            0             3.7E+07      3.79724       3.7E+07      0             3.7E+07      3.21328      0             3.7E+07      0            0             3.7E+07      3.21328       3.7E+07      0             8.7E+07      1538.67       4            -0.0367528    4            0.0346566     4            0.00600197    
   3.8E+07      4.83615      0             3.8E+07      0            0             3.8E+07      4.83615       3.8E+07      0             3.8E+07      4.14813      0             3.8E+07      0            0             3.8E+07      4.14813       3.8E+07      0             3.8E+07      3.84184      0             3.8E+07      0            0             3.8E+07      3.84184       3.8E+07      0             8.8E+07      1599.16       4.22222      -0.0381869    4.22222      0.0350391     4.22222      0.00401279    
   3.9E+07      4.83301      0             3.9E+07      0            0             3.9E+07      4.83301       3.9E+07      0             3.9E+07      4.40333      0             3.9E+07      0            0             3.9E+07      4.40333       3.9E+07      0             3.9E+07      3.80667      0             3.9E+07      0            0             3.9E+07      3.80667       3.9E+07      0             8.9E+07      1532.1        4.22222      -0.038187     4.22222      0.0349839     4.22222      0.003879      
   4E+07        4.81721      0             4E+07        0            0             4E+07        4.81721       4E+07        0             4E+07        4.41484      0             4E+07        0            0             4E+07        4.41484       4E+07        0             4E+07        3.78113      0             4E+07        0            0             4E+07        3.78113       4E+07        0             9E+07        1581.51       4.44444      -0.0395695    4.44444      0.0352145     4.44444      0.00203764    
   4.1E+07      4.83269      0             4.1E+07      0            0             4.1E+07      4.83269       4.1E+07      0             4.1E+07      4.39671      0             4.1E+07      0            0             4.1E+07      4.39671       4.1E+07      0             4.1E+07      3.76621      0             4.1E+07      0            0             4.1E+07      3.76621       4.1E+07      0             9.1E+07      1642.97       4.44444      -0.0395854    4.44444      0.035239      4.44444      0.00192881    
   4.2E+07      4.82709      0             4.2E+07      0            0             4.2E+07      4.82709       4.2E+07      0             4.2E+07      4.37003      0             4.2E+07      0            0             4.2E+07      4.37003       4.2E+07      0             4.2E+07      3.73652      0             4.2E+07      0            0             4.2E+07      3.73652       4.2E+07      0             9.2E+07      1702.23       4.66667      -0.04089      4.66667      0.0352999     4.66667      -0.000173912  
   4.3E+07      4.82121      0             4.3E+07      0            0             4.3E+07      4.82121       4.3E+07      0             4.3E+07      4.41932      0             4.3E+07      0            0             4.3E+07      4.41932       4.3E+07      0             4.3E+07      3.72006      0             4.3E+07      0            0             4.3E+07      3.72006       4.3E+07      0             9.3E+07      1627.09       4.66667      -0.0409623    4.66667      0.0353235     4.66667      -0.00011003   
   4.4E+07      4.82298      0             4.4E+07      0            0             4.4E+07      4.82298       4.4E+07      0             4.4E+07      4.31208      0             4.4E+07      0            0             4.4E+07      4.31208       4.4E+07      0             4.4E+07      3.66021      0             4.4E+07      0            0             4.4E+07      3.66021       4.4E+07      0             9.4E+07      1678.42       4.88889      -0.0421899    4.88889      0.0352519     4.88889      -0.00211776   
   4.5E+07      4.82213      0             4.5E+07      0            0             4.5E+07      4.82213       4.5E+07      0             4.5E+07      4.42744      0             4.5E+07      0            0             4.5E+07      4.42744       4.5E+07      0             4.5E+07      3.57443      0             4.5E+07      0            0             4.5E+07      3.57443       4.5E+07      0             9.5E+07      1722.09       4.88889      -0.0422297    4.88889      0.0352643     4.88889      -0.00217124   
   4.6E+07      4.81864      0             4.6E+07      0            0             4.6E+07      4.81864       4.6E+07      0             4.6E+07      4.39778      0             4.6E+07      0            0             4.6E+07      4.39778       4.6E+07      0             4.6E+07      3.69972      0             4.6E+07      0            0             4.6E+07      3.69972       4.6E+07      0             9.6E+07      1778.92       5.11111      -0.0435307    5.11111      0.0350217     5.11111      -0.00425177   
   4.7E+07      4.83203      0             4.7E+07      0            0             4.7E+07      4.83203       4.7E+07      0             4.7E+07      4.28621      0             4.7E+07      0            0             4.7E+07      4.28621       4.7E+07      0             4.7E+07      3.48253      0             4.7E+07      0            0             4.7E+07      3.48253       4.7E+07      0             9.7E+07      1711.89       5.11111      -0.0434706    5.11111      0.0350297     5.11111      -0.00424456   
   4.8E+07      4.81983      0             4.8E+07      0            0             4.8E+07      4.81983       4.8E+07      0             4.8E+07      4.20459      0             4.8E+07      0            0             4.8E+07      4.20459       4.8E+07      0             4.8E+07      3.54168      0             4.8E+07      0            0             4.8E+07      3.54168       4.8E+07      0             9.8E+07      1764.84       5.33333      -0.0447178    5.33333      0.0346331     5.33333      -0.00626309   
   4.9E+07      4.81836      0             4.9E+07      0            0             4.9E+07      4.81836       4.9E+07      0             4.9E+07      4.26003      0             4.9E+07      0            0             4.9E+07      4.26003       4.9E+07      0             4.9E+07      3.60234      0             4.9E+07      0            0             4.9E+07      3.60234       4.9E+07      0             9.9E+07      1811.08       5.33333      -0.0447       5.33333      0.03466       5.33333      -0.00614392   
   5E+07        4.83417      0             5E+07        0            0             5E+07        4.83417       5E+07        0             5E+07        4.43427      0             5E+07        0            0             5E+07        4.43427       5E+07        0             5E+07        3.60301      0             5E+07        0            0             5E+07        3.60301       5E+07        0             1E+08        1862.75       5.55556      -0.0458659    5.55556      0.0341829     5.55556      -0.00808036   
   5.1E+07      4.80342      0             5.1E+07      0            0             5.1E+07      4.80342       5.1E+07      0             5.1E+07      4.46702      0             5.1E+07      0            0             5.1E+07      4.46702       5.1E+07      0             5.1E+07      3.59879      0             5.1E+07      0            0             5.1E+07      3.59879       5.1E+07      0             1.01E+08     1916.78       5.55556      -0.0458609    5.55556      0.0341362     5.55556      -0.00808575   
   5.2E+07      4.8181       0.0103789     5.2E+07      0            0             5.2E+07      4.83277       5.2E+07      0             5.2E+07      4.41467      0.0370172     5.2E+07      0            0             5.2E+07      4.36232       5.2E+07      0             5.2E+07      3.56793      0.0218213     5.2E+07      0            0             5.2E+07      3.53707       5.2E+07      0             1.02E+08     1852.12       5.77778      -0.046926     5.77778      0.033525      5.77778      -0.00983629   
   5.3E+07      4.82215      0.00767019    5.3E+07      0            0             5.3E+07      4.83026       5.3E+07      0             5.3E+07      4.4139       0.0246861     5.3E+07      0            0             5.3E+07      4.41237       5.3E+07      0             5.3E+07      3.52558      0.0375109     5.3E+07      0            0             5.3E+07      3.44089       5.3E+07      0             1.03E+08     1905.06       5.77778      -0.0469768    5.77778      0.0335848     5.77778      -0.00985374   
   5.4E+07      4.82561      0.00648715    5.4E+07      0            0             5.4E+07      4.836         5.4E+07      0             5.4E+07      4.40031      0.0219411     5.4E+07      0            0             5.4E+07      4.35952       5.4E+07      0             5.4E+07      3.4904       0.0414696     5.4E+07      0            0             5.4E+07      3.38486       5.4E+07      0             1.04E+08     1948.04       6            -0.0479832    6            0.032621      6            -0.0113526    
   5.5E+07      4.82614      0.00521118    5.5E+07      0            0             5.5E+07      4.82825       5.5E+07      0             5.5E+07      4.39769      0.0177082     5.5E+07      0            0             5.5E+07      4.38722       5.5E+07      0             5.5E+07      3.46494      0.0402392     5.5E+07      0            0             5.5E+07      3.3631        5.5E+07      0             1.05E+08     1956.94       6            -0.0480168    6            0.0327036     6            -0.0113611    
   5.6E+07      4.82784      0.00461101    5.6E+07      0            0             5.6E+07      4.83633       5.6E+07      0             5.6E+07      4.39466      0.015013      5.6E+07      0            0             5.6E+07      4.37954       5.6E+07      0             5.6E+07      3.45792      0.0341405     5.6E+07      0            0             5.6E+07      3.42279       5.6E+07      0             1.06E+08     2004.79       6.22222      -0.0490331    6.22222      0.031811      6.22222      -0.012718     
   5.7E+07      4.82756      0.00396082    5.7E+07      0            0             5.7E+07      4.82587       5.7E+07      0             5.7E+07      4.39316      0.0129437     5.7E+07      0            0             5.7E+07      4.38412       5.7E+07      0             5.7E+07      3.42896      0.0396859     5.7E+07      0            0             5.7E+07      3.25523       5.7E+07      0             1.07E+08     2057.71       6.22222      -0.0490502    6.22222      0.0317802     6.22222      -0.0127402    
   5.8E+07      4.82723      0.00347939    5.8E+07      0            0             5.8E+07      4.82492       5.8E+07      0             5.8E+07      4.38843      0.0121581     5.8E+07      0            0             5.8E+07      4.35535       5.8E+07      0             5.8E+07      3.41075      0.0386774     5.8E+07      0            0             5.8E+07      3.28329       5.8E+07      0             1.08E+08     2016.5        6.44444      -0.04996      6.44444      0.030743      6.44444      -0.0139308    
   5.9E+07      4.8277       0.00312424    5.9E+07      0            0             5.9E+07      4.83145       5.9E+07      0             5.9E+07      4.38775      0.010826      5.9E+07      0            0             5.9E+07      4.38235       5.9E+07      0             5.9E+07      3.39338      0.0380833     5.9E+07      0            0             5.9E+07      3.25437       5.9E+07      0             1.09E+08     2052.76       6.44444      -0.0500168    6.44444      0.0307347     6.44444      -0.0137559    
   6E+07        4.82856      0.00292752    6E+07        0            0             6E+07        4.83629       6E+07        0             6E+07        4.38772      0.00974342    6E+07        0            0             6E+07        4.38739       6E+07        0             6E+07        3.37905      0.0368703     6E+07        0            0             6E+07        3.25014       6E+07        0             1.1E+08      2103.13       6.66667      -0.0508667    6.66667      0.0295402     6.66667      -0.0148018    
   6.1E+07      4.82819      0.00268433    6.1E+07      0            0             6.1E+07      4.82452       6.1E+07      0             6.1E+07      4.38774      0.00885768    6.1E+07      0            0             6.1E+07      4.38795       6.1E+07      0             6.1E+07      3.36974      0.0346755     6.1E+07      0            0             6.1E+07      3.27657       6.1E+07      0             1.11E+08     2087.59       6.66667      -0.0508651    6.66667      0.0294526     6.66667      -0.0147928    
   6.2E+07      4.82874      0.00251735    6.2E+07      0            0             6.2E+07      4.83485       6.2E+07      0             6.2E+07      4.38602      0.00828415    6.2E+07      0            0             6.2E+07      4.36714       6.2E+07      0             6.2E+07      3.3618       0.0326825     6.2E+07      0            0             6.2E+07      3.27444       6.2E+07      0             1.12E+08     2127.04       6.88889      -0.0517927    6.88889      0.0281949     6.88889      -0.0153822    
   6.3E+07      4.82886      0.00232643    6.3E+07      0            0             6.3E+07      4.83027       6.3E+07      0             6.3E+07      4.38779      0.00783232    6.3E+07      0            0             6.3E+07      4.40895       6.3E+07      0             6.3E+07      3.35699      0.0305194     6.3E+07      0            0             6.3E+07      3.29935       6.3E+07      0             1.13E+08     2147.42       6.88889      -0.0517922    6.88889      0.0281919     6.88889      -0.0154339    
   6.4E+07      4.82934      0.00220956    6.4E+07      0            0             6.4E+07      4.8356        6.4E+07      0             6.4E+07      4.38749      0.00727849    6.4E+07      0            0             6.4E+07      4.38363       6.4E+07      0             6.4E+07      3.34619      0.030189      6.4E+07      0            0             6.4E+07      3.20583       6.4E+07      0             1.14E+08     2095.53       7.11111      -0.0525263    7.11111      0.0267408     7.11111      -0.0158326    
   6.5E+07      4.83013      0.00219662    6.5E+07      0            0             6.5E+07      4.84109       6.5E+07      0             6.5E+07      4.38587      0.00697132    6.5E+07      0            0             6.5E+07      4.36318       6.5E+07      0             6.5E+07      3.33762      0.0293702     6.5E+07      0            0             6.5E+07      3.2175        6.5E+07      0             1.15E+08     2126.32       7.11111      -0.0525555    7.11111      0.0268203     7.11111      -0.0157707    
   6.6E+07      4.83025      0.00206282    6.6E+07      0            0             6.6E+07      4.83211       6.6E+07      0             6.6E+07      4.38361      0.00689247    6.6E+07      0            0             6.6E+07      4.3497        6.6E+07      0             6.6E+07      3.32544      0.0299516     6.6E+07      0            0             6.6E+07      3.14283       6.6E+07      0             1.16E+08     2117.1        7.33333      -0.053235     7.33333      0.0252039     7.33333      -0.0158145    
