# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# ./../PowerResearch --verbose 2 --width 20 --multimedia --inactive 1250 --active 1250 --seed 0 --bins 300 --run --tracks 10000\n -f Multimedia/Tracks/PowerEntropy.t10000.dat , seed = 1639638909
# Arguments: source = Bank, run = true, filename = Multimedia/Tracks/PowerEntropy.t10000.dat, multimedia = true, terminal = dumb, tol = 2.22045e-16, verbose = 2, seed = 0, width = 20, bins = 300, active = 1250, inactive = 1250, tracks = 10000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5             6            7             8            9             10           11            12           13           
# |-            Power values           -| |-   Power raw values   -| |-        Entropy       -| |-      Power-Time      -| |-       FOM-Power      -| |-     Power vector     -| 
#  x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       
   690000       0.423224     0             690000       0.423224      690000       3.61732       690000       1.82184       1.319E+07    61786.4       2.055        0             
   700000       0.426864     0             700000       0.426864      700000       3.623         700000       1.84863       1.32E+07     63046.4       2.085        0             
   710000       0.418497     0             710000       0.418497      710000       3.62308       710000       1.8739        1.321E+07    64686.9       2.115        0             
   720000       0.419794     0             720000       0.419794      720000       3.63113       720000       1.90026       1.322E+07    63466.4       2.145        0             
   730000       0.419458     0             730000       0.419458      730000       3.62244       730000       1.92582       1.323E+07    65089.6       2.175        0             
   740000       0.419584     0             740000       0.419584      740000       3.61917       740000       1.95235       1.324E+07    66722.8       2.205        0             
   750000       0.420675     0             750000       0.420675      750000       3.62182       750000       1.9784        1.325E+07    68283.9       2.235        0             
   760000       0.417142     0             760000       0.417142      760000       3.6178        760000       2.00495       1.326E+07    69311.5       2.265        0             
   770000       0.432159     0             770000       0.432159      770000       3.59992       770000       2.03158       1.327E+07    70947.2       2.295        0             
   780000       0.424769     0             780000       0.424769      780000       3.59718       780000       2.05732       1.328E+07    72734.9       2.325        0             
   790000       0.418355     0             790000       0.418355      790000       3.59488       790000       2.08452       1.329E+07    74108.2       2.355        0             
   800000       0.417476     0             800000       0.417476      800000       3.58483       800000       2.11042       1.33E+07     75829         2.385        0             
   810000       0.431587     0             810000       0.431587      810000       3.57948       810000       2.13714       1.331E+07    77305.3       2.415        0             
   820000       0.426365     0             820000       0.426365      820000       3.58318       820000       2.16309       1.332E+07    76440.2       2.445        0             
   830000       0.420054     0             830000       0.420054      830000       3.5838        830000       2.18955       1.333E+07    77177.2       2.475        0             
   840000       0.427868     0             840000       0.427868      840000       3.57789       840000       2.21533       1.334E+07    78914.3       2.505        0             
   850000       0.420294     0             850000       0.420294      850000       3.5882        850000       2.24193       1.335E+07    80584.1       2.535        0             
   860000       0.421135     0             860000       0.421135      860000       3.59153       860000       2.26727       1.336E+07    81943.1       2.565        0             
   870000       0.419956     0             870000       0.419956      870000       3.59346       870000       2.29354       1.337E+07    83641.6       2.595        0             
   880000       0.426885     0             880000       0.426885      880000       3.6084        880000       2.32073       1.338E+07    85487.7       2.625        0             
   890000       0.426117     0             890000       0.426117      890000       3.60346       890000       2.34856       1.339E+07    86587.6       2.655        0             
   900000       0.422068     0             900000       0.422068      900000       3.59154       900000       2.37487       1.34E+07     87976         2.685        0             
   910000       0.423124     0             910000       0.423124      910000       3.59022       910000       2.40245       1.341E+07    89826.6       2.715        0             
   920000       0.415973     0             920000       0.415973      920000       3.60211       920000       2.42889       1.342E+07    90902.7       2.745        0             
   930000       0.427828     0             930000       0.427828      930000       3.61709       930000       2.45629       1.343E+07    89640.9       2.775        0             
   940000       0.43108      0             940000       0.43108       940000       3.62223       940000       2.48291       1.344E+07    91244.6       2.805        0             
   950000       0.422156     0             950000       0.422156      950000       3.62474       950000       2.50966       1.345E+07    92656.1       2.835        0             
   960000       0.422198     0             960000       0.422198      960000       3.62875       960000       2.53643       1.346E+07    92864.6       2.865        0             
   970000       0.42013      0             970000       0.42013       970000       3.62136       970000       2.56322       1.347E+07    93551.6       2.895        0             
   980000       0.436305     0             980000       0.436305      980000       3.61518       980000       2.59047       1.348E+07    95416         2.925        0             
   990000       0.41894      0             990000       0.41894       990000       3.62091       990000       2.61763       1.349E+07    97301.5       2.955        0             
   1E+06        0.423548     0             1E+06        0.423548      1E+06        3.6219        1E+06        2.64482       1.35E+07     98719         2.985        0             
   1.01E+06     0.417068     0             1.01E+06     0.417068      1.01E+06     3.62175       1.01E+06     2.67118       1.351E+07    100558        3.015        0             
   1.02E+06     0.42591      0             1.02E+06     0.42591       1.02E+06     3.60962       1.02E+06     2.69763       1.352E+07    99999.3       3.045        0             
   1.03E+06     0.417945     0             1.03E+06     0.417945      1.03E+06     3.606         1.03E+06     2.72377       1.353E+07    100285        3.075        0             
   1.04E+06     0.431904     0             1.04E+06     0.431904      1.04E+06     3.61111       1.04E+06     2.75058       1.354E+07    101955        3.105        0             
   1.05E+06     0.424951     0             1.05E+06     0.424951      1.05E+06     3.62544       1.05E+06     2.77579       1.355E+07    98551.5       3.135        0             
   1.06E+06     0.425036     0             1.06E+06     0.425036      1.06E+06     3.61811       1.06E+06     2.80289       1.356E+07    99539.3       3.165        0             
   1.07E+06     0.419978     0             1.07E+06     0.419978      1.07E+06     3.61513       1.07E+06     2.82822       1.357E+07    101012        3.195        0             
   1.08E+06     0.429259     0             1.08E+06     0.429259      1.08E+06     3.61203       1.08E+06     2.85472       1.358E+07    101586        3.225        0             
   1.09E+06     0.4278       0             1.09E+06     0.4278        1.09E+06     3.62954       1.09E+06     2.88006       1.359E+07    103401        3.255        0             
   1.1E+06      0.422367     0             1.1E+06      0.422367      1.1E+06      3.63943       1.1E+06      2.90671       1.36E+07     104957        3.285        0             
   1.11E+06     0.421226     0             1.11E+06     0.421226      1.11E+06     3.64414       1.11E+06     2.93235       1.361E+07    106795        3.315        0             
   1.12E+06     0.423964     0             1.12E+06     0.423964      1.12E+06     3.65248       1.12E+06     2.95856       1.362E+07    108650        3.345        0             
   1.13E+06     0.424473     0             1.13E+06     0.424473      1.13E+06     3.6744        1.13E+06     2.98493       1.363E+07    110511        3.375        0             
   1.14E+06     0.424813     0             1.14E+06     0.424813      1.14E+06     3.68023       1.14E+06     3.01231       1.364E+07    112279        3.405        0             
   1.15E+06     0.423368     0             1.15E+06     0.423368      1.15E+06     3.68255       1.15E+06     3.03763       1.365E+07    113716        3.435        0             
   1.16E+06     0.427052     0             1.16E+06     0.427052      1.16E+06     3.67146       1.16E+06     3.06393       1.366E+07    113288        3.465        0             
   1.17E+06     0.412532     0             1.17E+06     0.412532      1.17E+06     3.67806       1.17E+06     3.08898       1.367E+07    115143        3.495        0             
   1.18E+06     0.419999     0             1.18E+06     0.419999      1.18E+06     3.67677       1.18E+06     3.11524       1.368E+07    115153        3.525        0             
   1.19E+06     0.427853     0             1.19E+06     0.427853      1.19E+06     3.67807       1.19E+06     3.14119       1.369E+07    116752        3.555        0             
   1.2E+06      0.426526     0             1.2E+06      0.426526      1.2E+06      3.68148       1.2E+06      3.16723       1.37E+07     118627        3.585        0             
   1.21E+06     0.425119     0             1.21E+06     0.425119      1.21E+06     3.66145       1.21E+06     3.194         1.371E+07    114208        3.615        0             
   1.22E+06     0.42903      0             1.22E+06     0.42903       1.22E+06     3.65451       1.22E+06     3.22038       1.372E+07    115116        3.645        0             
   1.23E+06     0.411011     0             1.23E+06     0.411011      1.23E+06     3.65349       1.23E+06     3.24712       1.373E+07    116874        3.675        0             
   1.24E+06     0.424821     0             1.24E+06     0.424821      1.24E+06     3.66676       1.24E+06     3.2732        1.374E+07    118279        3.705        0             
   1.25E+06     0.429494     0             1.25E+06     0.429494      1.25E+06     3.66727       1.25E+06     3.30017       1.375E+07    118212        3.735        0             
   1.26E+06     0.415363     0             1.26E+06     0.415363      1.26E+06     3.66746       1.26E+06     3.32529       1.376E+07    119654        3.765        0             
   1.27E+06     0.426038     0             1.27E+06     0.426038      1.27E+06     3.65072       1.27E+06     3.3524        1.377E+07    119574        3.795        0             
   1.28E+06     0.42493      0             1.28E+06     0.42493       1.28E+06     3.67015       1.28E+06     3.37745       1.378E+07    118524        3.825        0             
   1.29E+06     0.421531     0             1.29E+06     0.421531      1.29E+06     3.66949       1.29E+06     3.40408       1.379E+07    120293        3.855        0             
   1.3E+06      0.427854     0             1.3E+06      0.427854      1.3E+06      3.6542        1.3E+06      3.42985       1.38E+07     122061        3.885        0             
   1.31E+06     0.419896     0             1.31E+06     0.419896      1.31E+06     3.63714       1.31E+06     3.45576       1.381E+07    123561        3.915        0             
   1.32E+06     0.423423     0             1.32E+06     0.423423      1.32E+06     3.6532        1.32E+06     3.48138       1.382E+07    123967        3.945        0             
   1.33E+06     0.440275     0             1.33E+06     0.440275      1.33E+06     3.63274       1.33E+06     3.50801       1.383E+07    125765        3.975        0             
   1.34E+06     0.426142     0             1.34E+06     0.426142      1.34E+06     3.6322        1.34E+06     3.53411       1.384E+07    127482        4.005        0             
   1.35E+06     0.428827     0             1.35E+06     0.428827      1.35E+06     3.63807       1.35E+06     3.561         1.385E+07    128567        4.035        0             
   1.36E+06     0.423595     0             1.36E+06     0.423595      1.36E+06     3.64301       1.36E+06     3.58713       1.386E+07    129581        4.065        0             
   1.37E+06     0.430458     0             1.37E+06     0.430458      1.37E+06     3.63807       1.37E+06     3.61346       1.387E+07    128562        4.095        0             
   1.38E+06     0.426239     0             1.38E+06     0.426239      1.38E+06     3.64287       1.38E+06     3.64015       1.388E+07    130036        4.125        0             
   1.39E+06     0.420101     0             1.39E+06     0.420101      1.39E+06     3.64533       1.39E+06     3.66549       1.389E+07    131760        4.155        0             
   1.4E+06      0.423126     0             1.4E+06      0.423126      1.4E+06      3.63285       1.4E+06      3.69227       1.39E+07     131598        4.185        0             
   1.41E+06     0.428542     0             1.41E+06     0.428542      1.41E+06     3.62645       1.41E+06     3.71751       1.391E+07    129318        4.215        0             
   1.42E+06     0.431928     0             1.42E+06     0.431928      1.42E+06     3.62952       1.42E+06     3.74598       1.392E+07    131053        4.245        0             
   1.43E+06     0.430027     0             1.43E+06     0.430027      1.43E+06     3.64467       1.43E+06     3.77316       1.393E+07    132638        4.275        0             
   1.44E+06     0.425598     0             1.44E+06     0.425598      1.44E+06     3.64952       1.44E+06     3.80189       1.394E+07    134384        4.305        0             
   1.45E+06     0.423342     0             1.45E+06     0.423342      1.45E+06     3.66944       1.45E+06     3.82797       1.395E+07    135974        4.335        0             
   1.46E+06     0.423554     0             1.46E+06     0.423554      1.46E+06     3.67411       1.46E+06     3.85479       1.396E+07    137592        4.365        0             
   1.47E+06     0.426222     0             1.47E+06     0.426222      1.47E+06     3.67675       1.47E+06     3.88449       1.397E+07    139217        4.395        0             
   1.48E+06     0.433212     0             1.48E+06     0.433212      1.48E+06     3.68198       1.48E+06     3.91273       1.398E+07    140999        4.425        0             
   1.49E+06     0.431176     0             1.49E+06     0.431176      1.49E+06     3.68909       1.49E+06     3.9384        1.399E+07    142371        4.455        0             
   1.5E+06      0.418888     0             1.5E+06      0.418888      1.5E+06      3.69665       1.5E+06      3.96488       1.4E+07      139130        4.485        0             
   1.51E+06     0.424417     0             1.51E+06     0.424417      1.51E+06     3.69642       1.51E+06     3.99036       1.401E+07    140213        4.515        0             
   1.52E+06     0.418136     0             1.52E+06     0.418136      1.52E+06     3.6927        1.52E+06     4.01678       1.402E+07    141843        4.545        0             
   1.53E+06     0.415752     0             1.53E+06     0.415752      1.53E+06     3.67882       1.53E+06     4.04303       1.403E+07    143598        4.575        0             
   1.54E+06     0.421448     0             1.54E+06     0.421448      1.54E+06     3.67243       1.54E+06     4.08049       1.404E+07    144991        4.605        0             
   1.55E+06     0.427685     0             1.55E+06     0.427685      1.55E+06     3.67592       1.55E+06     4.10893       1.405E+07    146779        4.635        0             
   1.56E+06     0.430679     0             1.56E+06     0.430679      1.56E+06     3.66911       1.56E+06     4.13721       1.406E+07    148352        4.665        0             
   1.57E+06     0.418965     0             1.57E+06     0.418965      1.57E+06     3.65821       1.57E+06     4.16441       1.407E+07    150147        4.695        0             
   1.58E+06     0.426087     0             1.58E+06     0.426087      1.58E+06     3.66589       1.58E+06     4.19476       1.408E+07    151811        4.725        0             
   1.59E+06     0.420505     0             1.59E+06     0.420505      1.59E+06     3.68394       1.59E+06     4.2207        1.409E+07    153608        4.755        0             
   1.6E+06      0.429841     0             1.6E+06      0.429841      1.6E+06      3.68858       1.6E+06      4.24689       1.41E+07     151343        4.785        0             
   1.61E+06     0.432291     0             1.61E+06     0.432291      1.61E+06     3.69199       1.61E+06     4.27306       1.411E+07    150490        4.815        0             
   1.62E+06     0.426368     0             1.62E+06     0.426368      1.62E+06     3.68958       1.62E+06     4.29892       1.412E+07    151854        4.845        0             
   1.63E+06     0.439714     0             1.63E+06     0.439714      1.63E+06     3.68887       1.63E+06     4.32563       1.413E+07    152509        4.875        0             
   1.64E+06     0.424719     0             1.64E+06     0.424719      1.64E+06     3.70222       1.64E+06     4.3529        1.414E+07    150338        4.905        0             
   1.65E+06     0.424974     0             1.65E+06     0.424974      1.65E+06     3.6917        1.65E+06     4.38622       1.415E+07    152055        4.935        0             
   1.66E+06     0.429819     0             1.66E+06     0.429819      1.66E+06     3.69432       1.66E+06     4.41941       1.416E+07    153335        4.965        0             
   1.67E+06     0.424833     0             1.67E+06     0.424833      1.67E+06     3.67798       1.67E+06     4.45517       1.417E+07    155081        4.995        0             
   1.68E+06     0.429804     0             1.68E+06     0.429804      1.68E+06     3.68494       1.68E+06     4.48874       1.418E+07    156787        5.025        0             
   1.69E+06     0.425076     0             1.69E+06     0.425076      1.69E+06     3.70166       1.69E+06     4.51381       1.419E+07    158450        5.055        0             
   1.7E+06      0.424523     0             1.7E+06      0.424523      1.7E+06      3.70814       1.7E+06      4.54053       1.42E+07     159735        5.085        0             
   1.71E+06     0.417052     0             1.71E+06     0.417052      1.71E+06     3.70692       1.71E+06     4.56898       1.421E+07    159773        5.115        0             
   1.72E+06     0.429355     0             1.72E+06     0.429355      1.72E+06     3.70326       1.72E+06     4.59528       1.422E+07    161286        5.145        0             
   1.73E+06     0.421798     0             1.73E+06     0.421798      1.73E+06     3.71985       1.73E+06     4.62723       1.423E+07    156091        5.175        0             
   1.74E+06     0.417453     0             1.74E+06     0.417453      1.74E+06     3.72002       1.74E+06     4.67073       1.424E+07    157298        5.205        0             
   1.75E+06     0.427765     0             1.75E+06     0.427765      1.75E+06     3.718         1.75E+06     4.70126       1.425E+07    158939        5.235        0             
   1.76E+06     0.430374     0             1.76E+06     0.430374      1.76E+06     3.73186       1.76E+06     4.72977       1.426E+07    160651        5.265        0             
   1.77E+06     0.42904      0             1.77E+06     0.42904       1.77E+06     3.72479       1.77E+06     4.75833       1.427E+07    158370        5.295        0             
   1.78E+06     0.430928     0             1.78E+06     0.430928      1.78E+06     3.74123       1.78E+06     4.78532       1.428E+07    158117        5.325        0             
   1.79E+06     0.424593     0             1.79E+06     0.424593      1.79E+06     3.74178       1.79E+06     4.81021       1.429E+07    158989        5.355        0             
   1.8E+06      0.418606     0             1.8E+06      0.418606      1.8E+06      3.74844       1.8E+06      4.83591       1.43E+07     160596        5.385        0             
   1.81E+06     0.43556      0             1.81E+06     0.43556       1.81E+06     3.73664       1.81E+06     4.86217       1.431E+07    160036        5.415        0             
   1.82E+06     0.430681     0             1.82E+06     0.430681      1.82E+06     3.73735       1.82E+06     4.8886        1.432E+07    161532        5.445        0             
   1.83E+06     0.429777     0             1.83E+06     0.429777      1.83E+06     3.74648       1.83E+06     4.91424       1.433E+07    162594        5.475        0             
   1.84E+06     0.426425     0             1.84E+06     0.426425      1.84E+06     3.75805       1.84E+06     4.94051       1.434E+07    163882        5.505        0             
   1.85E+06     0.417982     0             1.85E+06     0.417982      1.85E+06     3.75951       1.85E+06     4.96643       1.435E+07    163676        5.535        0             
   1.86E+06     0.433781     0             1.86E+06     0.433781      1.86E+06     3.74386       1.86E+06     4.99297       1.436E+07    165091        5.565        0             
   1.87E+06     0.421245     0             1.87E+06     0.421245      1.87E+06     3.76774       1.87E+06     5.01898       1.437E+07    163083        5.595        0             
   1.88E+06     0.422551     0             1.88E+06     0.422551      1.88E+06     3.76907       1.88E+06     5.04494       1.438E+07    164073        5.625        0             
   1.89E+06     0.42872      0             1.89E+06     0.42872       1.89E+06     3.76718       1.89E+06     5.07121       1.439E+07    165080        5.655        0             
   1.9E+06      0.426834     0             1.9E+06      0.426834      1.9E+06      3.76043       1.9E+06      5.09769       1.44E+07     164669        5.685        0             
   1.91E+06     0.424614     0             1.91E+06     0.424614      1.91E+06     3.7544        1.91E+06     5.12469       1.441E+07    163042        5.715        0             
   1.92E+06     0.424699     0             1.92E+06     0.424699      1.92E+06     3.74843       1.92E+06     5.15075       1.442E+07    164642        5.745        0             
   1.93E+06     0.414421     0             1.93E+06     0.414421      1.93E+06     3.74549       1.93E+06     5.17762       1.443E+07    165819        5.775        0             
   1.94E+06     0.422876     0             1.94E+06     0.422876      1.94E+06     3.74837       1.94E+06     5.20356       1.444E+07    166547        5.805        0             
   1.95E+06     0.428161     0             1.95E+06     0.428161      1.95E+06     3.73519       1.95E+06     5.23018       1.445E+07    168080        5.835        0             
   1.96E+06     0.416216     0             1.96E+06     0.416216      1.96E+06     3.73549       1.96E+06     5.25641       1.446E+07    168030        5.865        0             
   1.97E+06     0.424124     0             1.97E+06     0.424124      1.97E+06     3.71856       1.97E+06     5.28393       1.447E+07    169545        5.895        0             
   1.98E+06     0.427474     0             1.98E+06     0.427474      1.98E+06     3.72346       1.98E+06     5.31021       1.448E+07    168872        5.925        0             
   1.99E+06     0.415633     0             1.99E+06     0.415633      1.99E+06     3.7417        1.99E+06     5.33734       1.449E+07    170399        5.955        0             
   2E+06        0.42856      0             2E+06        0.42856       2E+06        3.7327        2E+06        5.36363       1.45E+07     171818        5.985        0             
   2.01E+06     0.433359     0             2.01E+06     0.433359      2.01E+06     3.73389       2.01E+06     5.39082       1.451E+07    173148        6.015        0             
   2.02E+06     0.424042     0             2.02E+06     0.424042      2.02E+06     3.74203       2.02E+06     5.4166        1.452E+07    174693        6.045        0             
   2.03E+06     0.420056     0             2.03E+06     0.420056      2.03E+06     3.75679       2.03E+06     5.44375       1.453E+07    176309        6.075        0             
   2.04E+06     0.421274     0             2.04E+06     0.421274      2.04E+06     3.74556       2.04E+06     5.4695        1.454E+07    177908        6.105        0             
   2.05E+06     0.431427     0             2.05E+06     0.431427      2.05E+06     3.74299       2.05E+06     5.49701       1.455E+07    178926        6.135        0             
   2.06E+06     0.422971     0             2.06E+06     0.422971      2.06E+06     3.74337       2.06E+06     5.5231        1.456E+07    180277        6.165        0             
   2.07E+06     0.424748     0             2.07E+06     0.424748      2.07E+06     3.73938       2.07E+06     5.55077       1.457E+07    181241        6.195        0             
   2.08E+06     0.422114     0             2.08E+06     0.422114      2.08E+06     3.73946       2.08E+06     5.57763       1.458E+07    181926        6.225        0             
   2.09E+06     0.417091     0             2.09E+06     0.417091      2.09E+06     3.74004       2.09E+06     5.60422       1.459E+07    183404        6.255        0             
   2.1E+06      0.42072      0             2.1E+06      0.42072       2.1E+06      3.74623       2.1E+06      5.63037       1.46E+07     184878        6.285        0             
   2.11E+06     0.42581      0             2.11E+06     0.42581       2.11E+06     3.76269       2.11E+06     5.65648       1.461E+07    186249        6.315        0             
